apy,start_time,start_price,end_time,end_price,period,requested_time
2.9176661087149114e-12,2021-09-22T19:44:59Z,1.0076679002724382,2021-09-23T19:45:00Z,1.0076679002724462,1d,2021-09-23T19:49:37Z
0.18969422450498263,2021-09-23T19:49:38Z,1.0076679002724462,2021-09-24T19:49:58Z,1.0081476547762525,1d,2021-09-24T19:54:58Z
1.0130785099704553e-11,2021-09-24T19:54:59Z,1.0081476547762527,2021-09-25T19:54:59Z,1.0081476547762807,1d,2021-09-25T19:59:57Z
7.511324895403959e-12,2021-09-25T19:59:58Z,1.0081476547762807,2021-09-26T20:04:57Z,1.0081476547763015,1d,2021-09-26T20:09:55Z
0.18468314416366738,2021-09-26T20:09:56Z,1.0081476547763015,2021-09-27T20:13:39Z,1.0086170713143257,1d,2021-09-27T20:19:54Z
8.590683719944536e-12,2021-09-27T20:19:55Z,1.0086170713143257,2021-09-28T20:19:57Z,1.0086170713143494,1d,2021-09-28T20:24:01Z
0.19016062427718183,2021-09-28T20:24:02Z,1.0086170713143494,2021-09-29T20:24:58Z,1.0090985621351025,1d,2021-09-29T20:29:58Z
8.493650227592298e-11,2021-09-29T20:29:59Z,1.0090985621351047,2021-09-30T20:29:59Z,1.0090985621353397,1d,2021-09-30T20:34:59Z
3.578004559301462e-11,2021-09-30T20:35:00Z,1.0090985621353403,2021-10-01T20:39:58Z,1.0090985621354396,1d,2021-10-01T20:44:56Z
0.1793317428672132,2021-10-01T20:44:57Z,1.0090985621354414,2021-10-02T20:45:00Z,1.0095547049999982,1d,2021-10-02T20:49:55Z
1.9450663302222893e-11,2021-10-02T20:49:56Z,1.0095547049999984,2021-10-03T20:49:58Z,1.0095547050000522,1d,2021-10-03T20:54:55Z
1.0454970222895099e-11,2021-10-03T20:54:56Z,1.0095547050000522,2021-10-04T20:54:56Z,1.009554705000081,1d,2021-10-04T20:59:54Z
0.18255093377119924,2021-10-04T20:59:55Z,1.0095547050000815,2021-10-05T21:00:00Z,1.0100186082213496,1d,2021-10-05T21:04:58Z
4.668421205167306e-11,2021-10-05T21:04:59Z,1.0100186082213498,2021-10-06T21:09:56Z,1.0100186082214795,1d,2021-10-06T21:14:58Z
0.18726100483105856,2021-10-06T21:14:59Z,1.0100186082214795,2021-10-07T21:14:59Z,1.0104937025583902,1d,2021-10-07T21:19:58Z
7.593947692896563e-11,2021-10-07T21:19:59Z,1.0104937025583904,2021-10-08T21:20:00Z,1.0104937025586007,1d,2021-10-08T21:24:59Z
2.4638069362481474e-11,2021-10-08T21:25:00Z,1.0104937025586007,2021-10-09T21:25:00Z,1.0104937025586689,1d,2021-10-09T21:29:58Z
0.14989992064800073,2021-10-09T21:29:59Z,1.0104937025586689,2021-10-10T21:29:59Z,1.0108804631852801,1d,2021-10-10T21:34:59Z
2.220668093855238e-11,2021-10-10T21:35:00Z,1.0108804631852801,2021-10-11T21:35:00Z,1.0108804631853416,1d,2021-10-11T21:39:58Z
0.1102853886970303,2021-10-11T21:39:59Z,1.0108804631853425,2021-10-12T21:40:00Z,1.0111702488109207,1d,2021-10-12T21:44:59Z
7.618350394977824e-12,2021-10-12T21:45:00Z,1.0111702488109209,2021-10-13T21:45:00Z,1.011170248810942,1d,2021-10-13T21:49:59Z
0.07129257144224632,2021-10-13T21:50:00Z,1.0111702488109422,2021-10-14T21:54:58Z,1.011361706267253,1d,2021-10-14T21:59:58Z
0.10654911614733065,2021-10-14T21:59:59Z,1.011361706267253,2021-10-15T22:00:00Z,1.0116422870540005,1d,2021-10-15T22:04:58Z
4.425126931550949e-11,2021-10-15T22:04:59Z,1.0116422870540014,2021-10-16T22:04:59Z,1.011642287054124,1d,2021-10-16T22:09:54Z
0.14606988773848206,2021-10-16T22:09:55Z,1.0116422870541244,2021-10-17T22:14:58Z,1.0120215624953857,1d,2021-10-17T22:19:57Z
