oracle_price,bid_impact_price,ask_impact_price,funding_rate,next_funding_rate,created_at
186.154,186.03,186.11,0.0000125,0.0000125,1755323998452
187.365125,187.26,187.34,0.0000125,0.0000125,1755327598452
189.061812,188.99,189.18,0.0000125,0.0000125,1755331198452
188.372688,188.23,188.32,0.0000125,0.0000125,1755334798452
186.07525,185.94,186.29,0.0000125,0.0000125,1755338398452
186.593062,186.45,186.56,0.0000125,0.0000125,1755341998452
185.650125,185.59,185.66,0.0000125,0.0000125,1755345598452
186.648688,186.52,186.59,0.0000125,0.0000125,1755349198452
187.393188,187.29,187.38,0.0000125,0.0000125,1755352798452
188.865062,188.76,188.84,0.0000125,0.0000125,1755356398452
188.774375,188.7,188.77,0.0000125,0.0000125,1755359998452
187.939812,187.83,187.92,0.0000125,0.0000125,1755363598452
187.937812,187.87,187.97,0.0000125,0.0000125,1755367198452
188.140188,188.05,188.12,0.0000125,0.0000125,1755370798452
188.71275,188.58,188.65,0.0000125,0.0000125,1755374398452
189.092375,189,189.06,0.0000125,0.0000125,1755377998452
188.404375,188.28,188.37,0.0000125,0.0000125,1755381598452
189.057875,188.96,189.03,0.0000125,0.0000125,1755385198452
189.610938,189.49,189.56,0.0000125,0.0000125,1755388798452
188.159688,188.05,188.16,0.0000125,0.0000125,1755392398452
188.381812,188.26,188.35,0.0000125,0.0000125,1755395998453
191.534875,191.42,191.5,0.0000125,0.0000125,1755399598452
191.584375,191.45,191.53,0.0000125,0.0000125,1755403198452
193.410312,193.27,193.35,0.0000125,0.0000125,1755406798452
192.615125,192.53,192.62,0.0000125,0.0000125,1755410398452
191.93675,191.83,191.93,0.0000125,0.0000125,1755413998452
191.876688,191.76,191.85,0.0000125,0.0000125,1755417598452
193.43,193.3,193.4,0.0000125,0.0000125,1755421198453
192.294188,192.18,192.24,0.0000125,0.0000125,1755424798452
193.130375,192.99,193.09,0.0000125,0.0000125,1755428398452
193.5665,193.41,193.51,0.0000125,0.0000125,1755431998452
192.229625,192.1,192.2,0.0000125,0.0000125,1755435598452
193.211062,193.09,193.17,0.0000125,0.0000125,1755439198452
193.804938,193.67,193.74,0.0000125,0.0000125,1755442798452
195.44475,195.34,195.46,0.0000125,0.0000125,1755446398452
193.236312,193.12,193.2,0.0000125,0.0000125,1755449998453
193.367438,193.25,193.32,0.0000125,0.0000125,1755453598452
192.064375,192.01,192.12,0.0000125,0.0000125,1755457198452
191.184938,191.05,191.16,0.0000125,0.0000125,1755460798452
191.121312,191,191.08,0.0000125,0.0000125,1755464398452
191.262,191.12,191.2,0.0000125,0.0000125,1755467998452
193.094562,192.96,193.03,0.0000125,0.0000125,1755471598452
190.997312,190.88,190.97,0.0000125,0.0000125,1755475198452
190.1675,190.06,190.13,0.0000125,0.0000125,1755478798452
186.536062,186.47,186.55,0.0000125,0.0000125,1755482398452
184.065312,183.82,183.88,0.0000125,0.0000125,1755485998453
182.69925,182.54,182.62,0.0000125,0.0000125,1755489598452
182.909312,182.76,182.84,0.0000125,0.0000125,1755493198452
182.91025,182.77,182.85,0.0000125,0.0000125,1755496798452
181.371625,181.23,181.32,0.0000125,0.0000125,1755500398452
180.620375,180.51,180.6,0.0000125,0.0000125,1755503998452
180.82075,180.67,180.78,0.0000125,0.0000125,1755507598452
181.197312,181.07,181.14,0.0000125,0.0000125,1755511198453
180.798632,180.64,180.7,0.0000125,0.0000125,1755514798453
181.395263,181.2,181.28,0.0000125,0.0000125,1755518398452
183.180789,183.03,183.1,0.0000125,0.0000125,1755521998453
180.591053,180.38,180.45,0.0000125,0.0000125,1755525598452
182.565368,182.48,182.55,0.0000125,0.0000125,1755529198452
183.101368,182.96,183.03,0.0000125,0.0000125,1755532798452
182.115053,181.93,182,0.0000125,0.0000125,1755536398452
184.667158,184.5,184.6,0.0000125,0.0000125,1755539998452
184.316421,184.24,184.31,0.0000125,0.0000125,1755543598452
183.194895,183.06,183.16,0.0000125,0.0000125,1755547198452
183.122947,182.98,183.06,0.0000125,0.0000125,1755550798452
183.820895,183.68,183.75,0.0000125,0.0000125,1755554398452
184.193526,184.08,184.16,0.0000125,0.0000125,1755557998452
182.909684,182.8,182.9,0.0000125,0.0000125,1755561599701
184.970421,184.86,184.96,0.0000125,0.0000125,1755565199701
183.096632,182.98,183.08,0.0000125,0.0000125,1755568799701
182.144421,182.07,182.15,0.0000125,0.0000125,1755572399700
178.549368,178.42,178.52,0.0000125,0.0000125,1755575999701
180.073526,179.93,180.03,0.0000125,0.0000125,1755579599701
179.780632,179.67,179.77,0.0000125,0.0000125,1755583199700
180.083895,179.96,180.03,0.0000125,0.0000125,1755586799700
180.070895,180.03,180.1,0.0000125,0.0000125,1755590399700
180.444789,180.35,180.42,0.0000125,0.0000125,1755593999701
181.336842,181.22,181.29,0.0000125,0.0000125,1755597599701
181.398947,181.29,181.38,0.0000125,0.0000125,1755601199701
182.660053,182.56,182.62,0.0000125,0.0000125,1755604799701
182.028263,181.94,181.99,0.0000125,0.00000091,1755608399700
182.014316,181.95,182.03,0.00000093,0.0000125,1755611999700
178.508053,178.46,178.53,0.0000125,0.0000125,1755615599701
177.919579,177.84,177.93,0.0000125,0.0000125,1755619199701
177.200895,177.02,177.08,0.0000125,0.0000125,1755622799701
178.128947,178.01,178.1,0.0000125,0.0000125,1755626399700
176.678263,176.59,176.67,0.0000125,0.0000125,1755629999700
176.779263,176.61,176.67,0.0000125,0.0000125,1755633599700
178.644684,178.54,178.61,0.0000125,0.0000125,1755637199700
179.074895,178.96,179.04,0.0000125,0.0000125,1755640796805
179.072,178.94,179.04,0.0000125,0.0000125,1755644396805
176.231211,176.07,176.16,0.0000125,0.0000125,1755647996805
178.120526,178.05,178.14,0.0000125,0.0000125,1755651596806
179.533842,179.41,179.49,0.0000125,0.0000125,1755655196805
180.766421,180.67,180.76,0.0000125,0.0000125,1755658796806
180.487105,180.38,180.44,0.0000125,0.0000125,1755662396806
180.608789,180.51,180.6,0.0000125,0.0000125,1755665996806
181.096474,180.99,181.07,0.0000125,0.0000125,1755669596805
180.969474,180.88,180.96,0.0000125,0.0000125,1755673196805
180.538,180.42,180.51,0.0000125,0.0000125,1755676796806
182.074684,181.96,182.04,0.0000125,0.0000125,1755680396805
180.898368,180.82,180.87,0.0000125,0.0000125,1755683996806
181.015842,180.89,180.99,0.0000125,0.0000125,1755687596806
180.169158,180.07,180.15,0.0000125,0.0000125,1755691196805
181.836053,181.81,181.89,0.0000125,0.0000125,1755694796806
178.881263,178.71,178.77,0.0000125,0.0000125,1755698396806
181.407368,181.27,181.32,0.0000125,0.0000125,1755701996805
183.009263,182.91,183,0.0000125,0.0000125,1755705596805
183.778474,183.68,183.77,0.0000125,0.0000125,1755709196806
185.155211,185.05,185.15,0.0000125,0.0000125,1755712796805
183.654474,183.52,183.62,0.0000125,0.0000125,1755716396806
187.604737,187.42,187.52,0.0000125,0.0000125,1755719996806
187.123474,187.08,187.18,0.0000125,0.0000125,1755723596806
187.022579,186.9,186.97,0.0000125,0.0000125,1755727196777
187.343105,187.24,187.31,0.0000125,0.0000125,1755730796805
187.945316,187.84,187.92,0.0000125,0.0000125,1755734396806
187.924474,187.8,187.92,0.0000125,0.0000125,1755737996805
189.124263,189.01,189.09,0.0000125,0.0000125,1755741596805
186.468,186.38,186.46,0.0000125,0.0000125,1755745196806
188.438211,188.33,188.43,0.0000125,0.0000125,1755748796805
187.758632,187.65,187.72,0.0000125,0.0000125,1755752396805
188.100737,187.99,188.09,0.0000125,0.0000125,1755755996806
186.607053,186.49,186.56,0.0000125,0.0000125,1755759596805
186.97,186.87,186.97,0.0000125,0.0000125,1755763196806
185.658526,185.54,185.63,0.0000125,0.0000125,1755766796805
184.895737,184.77,184.88,0.0000125,0.0000125,1755770396806
184.322211,184.21,184.29,0.0000125,0.0000125,1755773996806
184.022158,183.92,184,0.0000125,0.0000125,1755777596805
183.736421,183.62,183.7,0.0000125,0.0000125,1755781196806
184.036526,183.89,183.99,0.0000125,0.0000125,1755784796806
184.737,184.61,184.69,0.0000125,0.0000125,1755788396797
181.591579,181.51,181.57,0.0000125,0.0000125,1755791996806
180.873263,180.82,180.88,0.0000125,0.0000125,1755795596797
181.104895,181.06,181.13,0.0000125,0.0000125,1755799196767
182.170053,182.04,182.12,0.0000125,0.0000125,1755802796804
180.068947,180.03,180.11,0.0000125,0.0000125,1755806396806
180.832579,180.71,180.77,0.0000125,0.0000125,1755809996805
181.152316,181.04,181.11,0.0000125,0.0000125,1755813596805
181.776105,181.65,181.73,0.0000125,0.0000125,1755817196805
180.311895,180.2,180.28,0.0000125,0.0000125,1755820796766
181.102053,181.01,181.07,0.0000125,0.0000125,1755824396806
181.967211,181.84,181.91,0.0000125,0.0000125,1755827996805
182.628526,182.52,182.6,0.0000125,0.0000125,1755831596806
181.758789,181.62,181.73,0.0000125,0.0000125,1755835196805
182.885789,182.78,182.85,0.0000125,0.0000125,1755838796805
183.685105,183.56,183.66,0.0000125,0.0000125,1755842397014
182.869105,182.82,182.92,0.0000125,0.0000125,1755845996767
184.038895,183.85,183.95,0.0000125,0.0000125,1755849596788
183.766842,183.66,183.74,0.0000125,0.0000125,1755853196794
182.916895,182.78,182.87,0.0000125,0.0000125,1755856796788
181.134632,181.03,181.11,0.0000125,0.0000125,1755860396766
179.663842,179.52,179.57,0.0000125,0.0000125,1755863996770
178.434684,178.33,178.39,0.0000125,0.0000125,1755867596771
180.248,180.15,180.22,0.0000125,0.0000125,1755871196800
191.735263,191.67,191.76,0.0000125,0.0000125,1755874796799
193.569053,193.56,193.61,0.0000125,0.0000125,1755878396792
194.864579,194.81,194.91,0.0000125,0.0000125,1755881996766
196.910737,196.89,196.96,0.0000125,0.0000125,1755885596797
196.831684,196.76,196.83,0.0000125,0.0000125,1755889196766
199.009263,198.9,198.97,0.0000125,0.0000125,1755892797056
199.524789,199.49,199.59,0.0000125,0.0000125,1755896396793
200.286368,200.16,200.24,0.0000125,0.0000125,1755899996799
199.401947,199.38,199.48,0.0000125,0.0000125,1755903596766
200.711632,200.64,200.73,0.0000125,0.0000125,1755907196771
198.541737,198.54,198.91,0.0000125,0.0000125,1755910796766
197.785053,197.83,197.9,0.0000125,0.0000125,1755914396777
197.493895,197.55,197.64,0.0000125,0.0000125,1755917997056
198.185579,198.14,198.23,0.0000125,0.0000125,1755921596766
204.694158,204.71,204.77,0.0000125,0.0000125,1755925196800
207.507263,207.58,207.68,0.0000125,0.0000125,1755928796766
206.534737,206.58,206.65,0.0000125,0.0000125,1755932396766
205.209632,205.22,205.31,0.0000125,0.0000125,1755935997067
203.847211,203.88,204.01,0.0000125,0.0000125,1755939596766
204.473421,204.46,204.58,0.0000125,0.0000125,1755943196766
201.901579,202.01,202.14,0.0000125,0.0000125,1755946796770
201.950895,202.01,202.09,0.0000125,0.0000125,1755950396766
201.993895,202.05,202.13,0.0000125,0.0000125,1755953996787
201.526789,201.53,201.65,0.0000125,0.0000125,1755957596766
202.725105,202.74,202.86,0.0000125,0.0000125,1755961196767
202.591053,202.62,202.7,0.0000125,0.0000125,1755964796774
203.266053,203.31,203.39,0.0000125,0.0000125,1755968396767
203.281474,203.3,203.39,0.0000125,0.0000125,1755971996771
204.003368,204.04,204.12,0.0000125,0.0000125,1755975596805
204.096842,204.14,204.24,0.0000125,0.0000125,1755979196766
203.780789,203.83,203.92,0.0000125,0.0000125,1755982796766
203.079947,203.14,203.22,0.0000125,0.0000125,1755986396766
203.535895,203.61,203.67,0.0000125,0.0000125,1755989996766
204.151526,204.16,204.28,0.0000125,0.0000125,1755993596766
206.140526,206.18,206.28,0.0000125,0.0000125,1755997197105
208.071632,208.17,208.24,0.0000125,0.0000125,1756000796766
208.781632,208.92,209.01,0.0000125,0.0000125,1756004396766
209.005158,209.13,209.26,0.0000125,0.0000125,1756007997056
210.619316,210.78,210.87,0.0000125,0.0000125,1756011596768
208.626368,208.71,208.81,0.0000125,0.0000125,1756015196765
207.409842,207.5,207.6,0.0000125,0.0000125,1756018796767
206.671737,206.8,206.86,0.0000125,0.0000125,1756022396766
208.143053,208.23,208.35,0.0000125,0.0000125,1756025997055
208.240474,208.28,208.35,0.0000125,0.0000125,1756029596766
204.868632,204.95,205.04,0.0000125,0.0000125,1756033196766
204.482211,204.54,204.65,0.0000125,0.0000125,1756036796767
204.430526,204.46,204.55,0.0000125,0.0000125,1756040397067
204.740789,204.79,204.88,0.0000125,0.0000125,1756043997105
206.258,206.14,206.2,0.0000125,0.0000125,1756047596767
205.681474,205.77,205.84,0.0000125,0.0000125,1756051196905
206.651895,206.64,206.75,0.0000125,0.0000125,1756054796766
209.363,209.45,209.54,0.0000125,0.0000125,1756058396801
211.250526,211.37,211.47,0.0000125,0.0000125,1756061997063
204.946263,205.06,205.14,0.0000125,0.0000125,1756065597155
203.618105,203.67,203.75,0.0000125,0.0000125,1756069197067
204.389421,204.4,204.48,0.0000125,0.0000125,1756072796766
205.070158,205.1,205.18,0.0000125,0.0000125,1756076396779
205.869105,206.02,206.12,0.0000125,0.0000125,1756079996796
203.465263,203.56,203.66,0.0000125,0.0000125,1756083597067
207.030316,207.09,207.15,0.0000125,0.0000125,1756087196767
212.640211,212.64,212.71,0.0000125,0.0000125,1756090796773
209.180947,209.33,209.41,0.0000125,0.0000125,1756094396805
207.242158,207.27,207.37,0.0000125,0.0000125,1756097996766
203.675,203.71,203.83,0.0000125,0.0000125,1756101597056
201.892368,201.92,202.03,0.0000125,0.0000125,1756105196766
199.754105,199.87,199.93,0.0000125,0.0000125,1756108797105
199.959421,199.92,199.98,0.0000125,0.0000125,1756112396767
199.410789,199.43,199.54,0.0000125,0.0000125,1756115996767
195.843947,195.87,195.97,0.0000125,0.0000125,1756119596766
197.485842,197.49,197.59,0.0000125,0.0000125,1756123196775
197.982053,197.92,198.02,0.0000125,0.0000125,1756126796766
198.155526,198.15,198.21,0.0000125,0.0000125,1756130396767
198.408526,198.27,198.33,0.0000125,0.0000125,1756133996767
196.517947,196.46,196.51,0.0000125,0.0000125,1756137596766
196.583421,196.34,196.43,0.0000125,0.0000125,1756141196770
196.504737,196.57,196.67,0.0000125,0.0000125,1756144796766
196.559105,196.37,196.47,0.0000125,0.0000125,1756148396766
191.355,191.33,191.41,0.0000125,0.0000125,1756151996767
186.522316,186.19,186.3,0.0000125,0.0000125,1756155596766
186.415158,186.26,186.34,0.0000125,0.0000125,1756159197105
187.026158,186.88,186.97,0.0000125,0.0000125,1756162796766
187.194895,187.05,187.16,0.0000125,0.0000125,1756166396766
186.340632,186.15,186.23,0.0000125,0.0000125,1756169996769
188.238947,188.1,188.18,0.0000125,0.0000125,1756173596805
187.534211,187.42,187.5,0.0000125,0.0000125,1756177196768
186.896632,186.78,186.86,0.0000125,0.0000125,1756180797105
187.903,187.78,187.86,0.0000125,0.0000125,1756184396791
188.808789,188.62,188.7,0.0000125,0.0000125,1756187996766
187.889632,187.79,187.87,0.0000125,0.0000125,1756191597063
188.927368,188.75,188.84,0.0000125,0.0000125,1756195196766
188.717842,188.6,188.69,0.0000125,0.0000125,1756198796767
188.023737,187.88,187.98,0.0000125,0.0000125,1756202396766
188.625105,188.49,188.59,0.0000125,0.0000125,1756205996766
187.893474,187.81,187.88,0.0000125,0.0000125,1756209596792
190.579211,190.41,190.5,0.0000125,0.0000125,1756213196792
189.275474,189.25,189.32,0.0000125,0.0000125,1756216796766
191.562842,191.43,191.5,0.0000125,0.0000125,1756220396767
190.866421,190.66,190.76,0.0000125,0.0000125,1756223996767
193.729211,193.58,193.66,0.0000125,0.0000125,1756227597156
193.713368,193.61,193.7,0.0000125,0.0000125,1756231196767
194.852263,194.74,194.84,0.0000125,0.0000125,1756234796767
197.321789,197.29,197.35,0.0000125,0.0000125,1756238396766
196.415684,196.26,196.32,0.0000125,0.0000125,1756241996766
196.811947,196.66,196.75,0.0000125,0.0000125,1756245596767
196.743895,196.62,196.69,0.0000125,0.0000125,1756249196767
195.849158,195.72,195.82,0.0000125,0.0000125,1756252796766
194.665684,194.54,194.64,0.0000125,0.0000125,1756256396790
196.260263,196.19,196.25,0.0000125,0.0000125,1756259995778
198.462263,198.3,198.38,0.0000125,0.0000125,1756263595778
201.963053,201.89,201.97,0.0000125,0.0000125,1756267195778
205.196526,205.06,205.17,0.0000125,0.0000125,1756270795778
202.857737,202.76,202.83,0.0000125,0.0000125,1756274395778
202.205526,202.14,202.22,0.0000125,0.0000125,1756277995778
202.389684,202.31,202.43,0.0000125,0.0000125,1756281595778
203.505842,203.45,203.52,0.0000125,0.0000125,1756285195778
203.902263,203.81,203.89,0.0000125,0.0000125,1756288795778
204.089211,203.97,204.06,0.0000125,0.0000125,1756292395778
205.032,204.91,205.01,0.0000125,0.0000125,1756295995778
204.594105,204.49,204.6,0.0000125,0.0000125,1756299595778
204.335947,204.23,204.32,0.0000125,0.0000125,1756303195778
206.827368,206.64,206.74,0.0000125,0.0000125,1756306795778
208.768526,208.63,208.69,0.0000125,0.0000125,1756310395778
208.002263,207.92,207.98,0.0000125,0.0000125,1756313995778
209.159158,209.08,209.17,0.0000125,0.0000125,1756317595778
208.355842,208.29,208.39,0.0000125,0.0000125,1756321195778
206.365158,206.3,206.4,0.0000125,0.0000125,1756324795778
208.495526,208.4,208.48,0.0000125,0.0000125,1756328395778
205.523421,205.44,205.52,0.0000125,0.0000125,1756331995778
204.368,204.27,204.36,0.0000125,0.0000125,1756335595778
202.948158,202.88,202.97,0.0000125,0.0000125,1756339195777
203.949474,203.86,203.93,0.0000125,0.0000125,1756342795778
205.939263,205.79,205.85,0.0000125,0.0000125,1756346395778
206.246632,206.16,206.26,0.0000125,0.0000125,1756349995778
208.114474,208.02,208.12,0.0000125,0.0000125,1756353595777
212.077158,211.97,212.05,0.0000125,0.0000125,1756357195778
211.735526,211.59,211.68,0.0000125,0.0000125,1756360795778
211.664895,211.63,211.73,0.0000125,0.0000125,1756364395778
213.089421,212.99,213.09,0.0000125,0.0000125,1756367995778
214.244684,214.13,214.24,0.0000125,0.0000125,1756371595778
211.639263,211.56,211.65,0.0000125,0.0000125,1756375195778
213.910684,213.83,213.91,0.0000125,0.0000125,1756378795778
213.130684,213.02,213.14,0.0000125,0.0000125,1756382395778
213.123,213.02,213.14,0.0000125,0.0000125,1756385995777
212.652684,212.62,212.68,0.0000125,0.0000125,1756389595778
215.560579,215.44,215.55,0.0000125,0.0000125,1756393195778
211.080789,211.01,211.11,0.0000125,0.0000125,1756396795778
207.772911,207.53,207.61,0.0000125,0.0000125,1756400395778
210.458632,210.29,210.38,0.0000125,0.0000125,1756403995778
212.116526,211.98,212.06,0.0000125,0.0000125,1756407595778
210.257053,209.95,210.03,0.0000125,0.0000125,1756411195778
213.159368,213.08,213.16,0.0000125,0.0000125,1756414795778
213.637737,213.57,213.67,0.0000125,0.0000125,1756418395778
214.240842,214.13,214.22,0.0000125,0.0000125,1756421995778
214.379895,214.26,214.35,0.0000125,0.0000125,1756425595778
215.061263,214.93,215.04,0.0000125,0.0000125,1756429195778
213.593105,213.48,213.58,0.0000125,0.0000125,1756432795778
215.334579,215.19,215.28,0.0000125,0.0000125,1756436395778
216.906368,216.79,217.02,0.0000125,0.0000125,1756439995778
217.054474,216.91,217,0.0000125,0.0000125,1756443595778
215.777737,215.65,215.77,0.0000125,0.0000125,1756447195778
212.851421,212.63,212.76,0.0000125,0.0000125,1756450795778
208.735842,208.71,208.81,0.0000125,0.0000125,1756454395778
206.725684,206.71,206.79,0.0000125,0.0000125,1756457995778
207.778632,207.58,207.66,0.0000125,0.0000125,1756461595778
207.579684,207.44,207.55,0.0000125,0.0000125,1756465195778
207.615737,207.51,207.61,0.0000125,0.0000125,1756468795778
211.877579,211.76,211.84,0.0000125,0.0000125,1756472395777
208.780368,208.77,208.85,0.0000125,0.0000125,1756475995778
207.540211,207.48,207.57,0.0000125,0.0000125,1756479595778
204.802368,204.36,204.43,0.0000125,0.0000125,1756483196682
204.891053,204.77,204.84,0.0000125,0.0000125,1756486796683
202.524632,202.41,202.48,0.0000125,0.0000125,1756490396682
202.055947,201.96,202.04,0.0000125,0.0000125,1756493996683
202.963368,202.96,203.05,0.0000125,0.0000125,1756497596683
200.935421,200.82,200.9,0.0000125,0.0000125,1756501196683
203.732421,203.61,203.73,0.0000125,0.0000125,1756504796683
203.068684,202.99,203.12,0.0000125,0.0000125,1756508396682
205.097421,204.91,205,0.0000125,0.0000125,1756511996682
204.825105,204.95,205.04,0.0000125,0.0000125,1756515596683
201.150316,200.97,201.14,0.0000125,0.0000125,1756519196682
203.301105,203.19,203.28,0.0000125,0.0000125,1756522796683
205.622526,205.48,205.57,0.0000125,0.0000125,1756526396683
204.663579,204.55,204.71,0.0000125,0.0000125,1756529996683
206.093105,205.99,206.1,0.0000125,0.0000125,1756533596683
205.093842,204.96,205.02,0.0000125,0.0000125,1756537196683
205.128316,205,205.1,0.0000125,0.0000125,1756540796682
202.910526,202.8,202.89,0.0000125,0.0000125,1756544396683
202.391842,202.27,202.37,0.0000125,0.0000125,1756547996682
202.708,202.59,202.67,0.0000125,0.0000125,1756551596683
202.655895,202.51,202.58,0.0000125,0.0000125,1756555196683
200.576632,200.48,200.56,0.0000125,0.0000125,1756558796682
199.174316,199,199.08,0.0000125,0.0000125,1756562396683
199.942053,199.8,199.88,0.0000125,0.0000125,1756565996682
200.976526,200.88,200.96,0.0000125,0.0000125,1756569596683
200.38,200.2,200.56,0.0000125,0.0000125,1756573196683
200.920684,200.76,200.88,0.0000125,0.0000125,1756576796682
201.058105,200.92,201,0.0000125,0.0000125,1756580396683
201.270895,201.12,201.2,0.0000125,0.0000125,1756583996683
200.669105,200.54,200.64,0.0000125,0.0000125,1756587596683
200.601526,200.48,200.56,0.0000125,0.0000125,1756591196683
201.431632,201.31,201.4,0.0000125,0.0000125,1756594796683
202.698053,202.56,202.65,0.0000125,0.0000125,1756598396683
205.423632,205.28,205.39,0.0000125,0.0000125,1756601996683
206.469211,206.26,206.37,0.0000125,0.0000125,1756605596682
205.026105,204.94,205.01,0.0000125,0.0000125,1756609196682
205.488789,205.4,205.5,0.0000125,0.0000125,1756612796682
204.411368,204.33,204.4,0.0000125,0.0000125,1756616396682
204.628158,204.49,204.6,0.0000125,0.0000125,1756619996683
202.935053,202.82,202.93,0.0000125,0.0000125,1756623596683
203.527632,203.43,203.5,0.0000125,0.0000125,1756627196684
205.826,205.72,205.79,0.0000125,0.0000125,1756630796683
204.026947,203.92,203.98,0.0000125,0.0000125,1756634396683
203.517263,203.43,203.45,0.0000125,0.0000125,1756637996682
203.674,203.55,203.62,0.0000125,0.0000125,1756641596683
203.479632,203.31,203.41,0.0000125,0.0000125,1756645196683
202.087579,202,202.07,0.0000125,0.0000125,1756648796682
203.723579,203.63,203.71,0.0000125,0.0000125,1756652396683
204.490632,204.45,204.55,0.0000125,0.0000125,1756655996683
205.112632,205.01,205.08,0.0000125,0.0000125,1756659596683
204.951526,204.85,204.92,0.0000125,0.0000125,1756663196683
205.676789,205.55,205.64,0.0000125,0.0000125,1756666796683
204.611368,204.52,204.61,0.0000125,0.0000125,1756670396683
204.878211,204.77,204.84,0.0000125,0.0000125,1756673996683
205.343105,205.26,205.35,0.0000125,0.0000125,1756677596683
203.770158,203.66,203.73,0.0000125,0.0000125,1756681196683
200.695526,200.56,200.66,0.0000125,0.0000125,1756684796683
200.433737,200.32,200.39,0.0000125,0.0000125,1756688396683
201.028947,200.84,200.91,0.0000125,0.0000125,1756691996683
197.488211,197.38,197.48,0.0000125,0.0000125,1756695596683
198.511632,198.33,198.41,0.0000125,0.0000125,1756699196682
197.518105,197.38,197.48,0.0000125,0.0000125,1756702796683
198.414053,198.29,198.35,0.0000125,0.0000125,1756706396683
198.808684,198.64,198.73,0.0000125,0.0000125,1756709996683
202.872,202.73,202.83,0.0000125,0.0000125,1756713596683
203.017105,202.89,202.99,0.0000125,0.0000125,1756717196682
201.036053,200.91,201.01,0.0000125,0.0000125,1756720796682
199.460158,199.35,199.4,0.0000125,0.0000125,1756724396683
199.366211,199.23,199.32,0.0000125,0.0000125,1756727996682
199.627158,199.47,199.56,0.0000125,0.0000125,1756731596683
199.661842,199.55,199.64,0.0000125,0.0000125,1756735196683
200.208,200.07,200.2,0.0000125,0.0000125,1756738796683
198.345263,198.19,198.29,0.0000125,0.0000125,1756742396682
198.504474,198.35,198.44,0.0000125,0.0000125,1756745996682
198.559105,198.43,198.52,0.0000125,0.0000125,1756749596683
199.241421,199.09,199.16,0.0000125,0.0000125,1756753196682
200.157684,199.98,200.11,0.0000125,0.0000125,1756756796683
197.713632,197.63,197.65,0.0000125,0.0000125,1756760396683
195.076316,194.89,195,0.0000125,0.0000125,1756763996683
195.808,195.63,195.74,0.0000125,0.0000125,1756767596683
197.232474,197.01,197.2,0.0000125,0.0000125,1756771196683
197.678474,197.6,197.65,0.0000125,0.00000915,1756774796683
199.291789,199.11,199.19,0.00000915,0.0000125,1756778396683
202.246579,201.99,202.2,0.0000125,0.0000125,1756781996682
201.864316,201.75,201.81,0.0000125,0.0000125,1756785596682
203.061211,202.86,202.94,0.0000125,0.0000125,1756789196683
203.305211,203.15,203.23,0.0000125,0.0000125,1756792796682
204.096737,203.93,204.03,0.0000125,0.0000125,1756796396683
202.103421,201.98,202.08,0.0000125,0.0000125,1756799996682
203.151789,202.99,203.08,0.0000125,0.0000125,1756803596683
204.357263,204.21,204.3,0.0000125,0.0000125,1756807196683
203.698211,203.56,203.65,0.0000125,0.0000125,1756810796682
201.960895,201.85,201.94,0.0000125,0.0000125,1756814396682
197.979211,197.86,198,0.0000125,0.0000125,1756817996683
203.996579,204.08,204.12,0.0000125,-0.00001099,1756821596682
204.499842,204.25,204.37,-0.00001083,0.0000125,1756825196683
200.217368,200.09,200.24,0.0000125,0.0000125,1756828796683
201.444474,201.29,201.39,0.0000125,0.0000125,1756832396683
204.780053,204.7,204.77,0.0000125,0.0000125,1756835996683
205.683526,205.52,205.8,0.0000125,0.0000125,1756839596682
205.554211,205.17,205.51,0.0000125,0.0000125,1756843196683
206.743263,206.6,206.7,0.0000125,0.0000125,1756846796683
207.356421,207.13,207.27,0.0000125,0.0000125,1756850396683
208.696211,208.57,208.68,0.0000125,0.0000125,1756853996683
209.628895,209.53,209.6,0.0000125,0.0000125,1756857596682
208.359789,208.27,208.34,0.0000125,0.0000125,1756861196683
211.492368,211.42,211.49,0.0000125,0.0000125,1756864796683
211.214053,211.07,211.18,0.0000125,0.0000125,1756868396683
210.041368,209.9,210,0.0000125,0.0000125,1756871996682
210.269684,210.15,210.23,0.0000125,0.0000125,1756875596683
209.034737,208.93,209.03,0.0000125,0.0000125,1756879196683
208.440263,208.31,208.45,0.0000125,0.0000125,1756882796682
209.383158,209.26,209.32,0.0000125,0.0000125,1756886396683
209.380474,209.26,209.37,0.0000125,0.0000125,1756889996683
209.576526,209.46,209.53,0.0000125,0.0000125,1756893596682
209.921895,209.78,209.87,0.0000125,0.0000125,1756897196683
210.360947,210.27,210.37,0.0000125,0.0000125,1756900796683
209.131158,209.02,209.11,0.0000125,0.0000125,1756904396683
211.627158,211.5,211.59,0.0000125,0.0000125,1756907996683
212.086316,211.94,212.07,0.0000125,0.0000125,1756911596683
211.359053,211.22,211.31,0.0000125,0.0000125,1756915196683
209.919947,209.83,209.89,0.0000125,0.0000125,1756918796683
210.819263,210.71,210.8,0.0000125,0.0000125,1756922396683
209.632895,209.35,209.63,0.0000125,0.0000125,1756925996683
210.396368,209.99,210.36,0.0000125,0.0000125,1756929596683
209.415526,209.28,209.39,0.0000125,0.0000125,1756933196683
208.932895,208.78,208.89,0.0000125,0.0000125,1756936796683
209.873158,209.74,209.81,0.0000125,0.0000125,1756940396682
210.742053,210.63,210.69,0.0000125,0.0000125,1756943996682
