time,total_apy,mev_apy
2024-11-08,8.02,2.2633510563825787
2024-11-09,8.03,0.28326721749212247
2024-11-10,8.03,1.295505200145941
2024-11-11,8.03,2.598505370540094
2024-11-12,8.07,1.9183121392340796
2024-11-13,8.07,3.883833707973272
2024-11-14,8.06,1.613360477636272
2024-11-15,8.06,4.605975957313979
2024-11-16,8.17,1.950927636462807
2024-11-17,8.17,4.414029546342335
2024-11-18,8.33,1.0265668937857297
2024-11-19,8.33,4.37441800618279
2024-11-20,8.5,0.6026316787943298
2024-11-21,8.5,4.710407041149911
2024-11-22,8.5,8.065504301233762
2024-11-23,8.82,2.4482313208764594
2024-11-24,8.82,4.432704872697024
2024-11-25,9.19,1.4483346589589052
2024-11-26,9.19,3.6061325285595247
2024-11-27,9.31,1.174976048469678
2024-11-28,9.31,3.4433411743453046
2024-11-29,9.44,0.9018950680558468
2024-11-30,9.44,2.660069558019229
2024-12-01,9.69,0.4997189645913114
2024-12-02,9.69,1.7667373141574183
2024-12-03,9.8,0.42135906564244596
2024-12-04,9.8,1.9464923976307613
2024-12-05,9.89,0.19863366722818743
2024-12-06,9.89,1.4772696506582195
2024-12-07,9.85,0
2024-12-08,9.85,0.9479754027750698
2024-12-09,9.85,1.837088808924725
2024-12-10,9.73,1.17268009231557
2024-12-11,9.73,2.7185167221532636
2024-12-12,9.52,1.2732013746603155
2024-12-13,9.52,2.9933368874633715
2024-12-14,9.31,1.310596023635191
2024-12-15,9.31,2.6585759244349028
2024-12-16,9.05,0.690005469752597
2024-12-17,9.05,2.015614124766607
2024-12-18,9.01,1.1294577406986583
2024-12-19,9.01,2.4903762365651394
2024-12-20,9,0.8703973347978344
2024-12-21,9,2.539211058208357
2024-12-22,8.87,0.6990047717973402
2024-12-23,8.87,1.8256963880079802
2024-12-24,8.87,0.5777124365339281
2024-12-25,8.87,1.4710380433788917
2024-12-26,8.85,0.31494712180484274
2024-12-27,8.85,1.696767280496747
2024-12-28,8.79,0.3791978835748777
2024-12-29,8.79,1.4341143090216057
2024-12-30,8.77,0.3565865923133682
2024-12-31,8.77,1.5153995490109873
2025-01-01,8.77,0.21798407878002024
2025-01-02,8.77,1.3458383957221098
2025-01-03,8.73,0.28482627113406433
2025-01-04,8.73,2.28747459931955
2025-01-05,8.68,0.12045114652485811
2025-01-06,8.68,1.917335074154214
2025-01-07,8.69,0
2025-01-08,8.69,2.029319027395049
2025-01-09,8.69,4.055761424027082
2025-01-10,8.74,2.1174972231449374
2025-01-11,8.74,4.135901553357435
2025-01-12,8.84,1.7488059444739523
2025-01-13,8.84,3.5778485811962746
2025-01-14,8.88,1.447710081023179
2025-01-15,8.88,3.3473805719891336
2025-01-16,9.01,1.5724431437107222
2025-01-17,9.01,3.4810497273856544
2025-01-18,9.11,1.4231092220664543
2025-01-19,9.11,4.520581186329964
2025-01-20,9.25,4.754581861659712
2025-01-21,9.25,11.63228097145932
2025-01-22,9.48,2.816067945225753
2025-01-23,9.48,6.009264871860354
2025-01-24,10.07,3.3712287357567483
2025-01-25,10.07,7.912987797047744
2025-01-26,10.28,1.9010019914833753
2025-01-27,10.28,4.570440523133046
2025-01-28,10.58,1.9166003651970298
2025-01-29,10.58,4.303569101877613
2025-01-30,10.68,1.4663235666698027
2025-01-31,10.68,5.276890327085848
2025-02-01,10.7,1.46656820263813
2025-02-02,10.7,3.39114175772135
2025-02-03,10.87,0.8502332796379575
2025-02-04,10.87,2.5028235296248313
2025-02-05,10.76,1.0594532458387818
2025-02-06,10.76,2.7181530871002835
2025-02-07,10.67,0.7357076952798636
2025-02-08,10.67,2.324930206804643
2025-02-09,10.39,0.730713687404072
2025-02-10,10.39,2.2342707198473644
2025-02-11,10.22,1.5444848678821899
2025-02-12,10.22,3.736042971948361
2025-02-13,9.71,1.0687311856898418
2025-02-14,9.71,2.849890681716505
2025-02-15,9.64,1.4558807687106157
2025-02-16,9.64,2.504536364476384
2025-02-17,9.37,0.5667930796039666
2025-02-18,9.37,1.4084386785126801
2025-02-19,9.01,0.6912079883960809
2025-02-20,9.01,1.616012578273729
2025-02-21,8.73,0.6034049114529871
2025-02-22,8.73,1.4118652359496497
2025-02-23,8.46,0.41556712810746355
2025-02-24,8.46,1.0256832077127465
2025-02-25,8.4,0.4690078610592563
2025-02-26,8.4,1.2605276160872148
2025-02-27,8.29,0.44785520576444693
2025-02-28,8.29,1.0304832400851671
2025-03-01,8.37,0.4357428445702416
2025-03-02,8.37,0.7876532080646204
2025-03-03,8.26,0.6399535646647303
2025-03-04,8.26,1.3830687664755148
2025-03-05,8.14,0.4985904767475846
2025-03-06,8.14,1.1432278917633987
2025-03-07,7.98,0.5395154203246433
2025-03-08,7.98,1.421867571444002
2025-03-09,7.82,0.5322647543835712
2025-03-10,7.82,1.0355466165965055
2025-03-11,7.99,0.49896583671154016
2025-03-12,7.99,1.0438082813241323
2025-03-13,8.14,0.5547586475989963
2025-03-14,8.14,1.0994976696800718
2025-03-15,8.1,0.4982723356420138
2025-03-16,8.1,1.0515359165758742
2025-03-17,8.02,0.37896374708081826
2025-03-18,8.02,0.9633681196642652
2025-03-19,8.1,0.4467714444947868
2025-03-20,8.1,0.9749823964850579
2025-03-21,8.08,0.49564594325641753
2025-03-22,8.08,0.7702426406281271
2025-03-23,8.04,0.24923256812514616
2025-03-24,8.04,0.6175385428498936
2025-03-25,8.01,0.6717713845405093
2025-03-26,8.01,1.5727158601067215
2025-03-27,7.93,0.6352539250273903
2025-03-28,7.93,1.2993595222685395
2025-03-29,7.95,0.7596698898882925
2025-03-30,7.95,1.2942760082814475
2025-03-31,7.93,0.48995206032307337
2025-04-01,7.93,1.0814666080509294
2025-04-02,7.82,0.7550619046313489
2025-04-03,7.82,1.5383684934324293
2025-04-04,7.87,0.5486278783218168
2025-04-05,7.87,1.1058678588182103
2025-04-06,7.86,0.4837489632862013
2025-04-07,7.86,0.9528102341761269
2025-04-08,7.81,0.7473743830009871
2025-04-09,7.81,1.5011284487344678
2025-04-10,7.79,1.006285824520603
2025-04-11,7.79,1.784797843026098
2025-04-12,7.84,0.7521205640828921
2025-04-13,7.89,0.019052635174587884
2025-04-14,7.89,0.7239030712410166
2025-04-15,7.93,0
2025-04-16,7.93,0.9493628935177467
2025-04-17,7.93,0.03877027432692692
2025-04-18,7.93,0.8789146109664525
2025-04-19,7.96,0.03143662282378834
2025-04-20,7.96,0.5632102487009627
2025-04-21,8.01,0.03275581250548054
2025-04-22,8.01,0.8049332130288356
2025-04-23,7.9,0.10800056333286623
2025-04-24,7.9,0.9742190752617841
2025-04-25,7.91,0.10282090380504538
2025-04-26,7.91,1.0423928595363785
2025-04-27,7.95,0.0861219930766488
2025-04-28,7.95,0.7804979472549656
2025-04-29,8.09,0.18295687738878463
2025-04-30,8.09,1.087662617447438
2025-05-01,8.09,0.21678095683652643
2025-05-02,8.09,1.4858897442255437
2025-05-03,8.1,0.2158707632996082
2025-05-04,8.1,0.9917645841453826
2025-05-05,8.14,0.22422972304692035
2025-05-06,8.14,0.9582517027070026
2025-05-07,8.13,0.25552452494557176
2025-05-10,8.09,1.3221148396235893
2025-05-11,8.08,0.22981382743045842
2025-05-12,8.08,0.8919087670465897
2025-05-13,8.07,0.4150400949622046
2025-05-14,8.07,1.9747074568830403
2025-05-15,8.13,0.6761654327358091
2025-05-16,8.13,2.0594164183465713
2025-05-17,8.22,0.46170554270119624
2025-05-18,8.22,1.1746663241954058
2025-05-19,8.19,0.35366554797109373
2025-05-20,8.19,1.063539395262203
2025-05-21,8.15,0.39659506489428953
2025-05-22,8.15,1.1474812542374258
2025-05-23,8.11,0.4564561965908709
2025-05-24,8.11,1.0826458973830944
2025-05-25,8.07,0.19784925171832946
2025-05-26,8.07,0.5963926292910093
2025-05-27,8.04,0.3490134761479968
2025-05-28,8.04,0.8253313294457998
2025-05-29,7.98,0.29506089086663856
2025-05-30,7.98,0.7214542539860425
2025-05-31,7.96,0.23395416734715013
2025-06-01,7.96,0.5325500673287076
2025-06-02,7.94,0.2233524361566097
2025-06-03,7.94,0.664489356330944
2025-06-04,7.89,0.3675196479684395
2025-06-05,7.89,0.7962869723551647
2025-06-06,7.74,0.534964059912757
2025-06-07,7.74,0.9892190596227701
2025-06-08,7.55,0.2294950567098164
2025-06-09,7.55,0.539970837459669
2025-06-10,7.53,0.3296314003314871
2025-06-11,7.53,0.7412856786573219
2025-06-12,7.53,0.33213607888207264
2025-06-13,7.53,0.6884996675784238
2025-06-14,7.42,0.3034964372984339
2025-06-15,7.42,0.5991972274342228
2025-06-16,7.37,0.23717301348664677
2025-06-17,7.37,0.7947210180560216
2025-06-18,7.34,0.28270561158796337
2025-06-19,7.34,0.6701749834383319
2025-06-20,7.25,0.30437266610634506
2025-06-21,7.25,0.6948806433250798
2025-06-22,7.23,0.2791435147215804
2025-06-23,7.23,0.6207843045216599
2025-06-24,7.19,0.31073587158323424
2025-06-25,7.19,0.7181575948387309
2025-06-26,7.17,0.3555636567991849
2025-06-27,7.17,0.8099803874643818
2025-06-28,7.22,0.32498704648216137
2025-06-29,7.22,0.6520327692876693
2025-06-30,7.19,0.22469926030601606
2025-07-01,7.19,0.7154550682671346
2025-07-02,7.14,0.32610071732002144
2025-07-03,7.14,0.8460624751535084
2025-07-04,7.19,0.37287019850811287
2025-07-05,7.19,0.7509953085268695
2025-07-06,7.2,0.34537137036894094
2025-07-07,7.2,0.9127626221120844
2025-07-08,7.21,0.4274482060728113
2025-07-09,7.21,0.9536997529090652
2025-07-10,7.22,0.3893854461536117
2025-07-11,7.22,0.9063181078750482
2025-07-12,7.25,0.3870132198262377
2025-07-13,7.25,0.7184600642716976
2025-07-14,7.27,0.291615724637051
2025-07-15,7.27,0.9033357035922229
2025-07-16,7.27,0.5218416828187245
2025-07-17,7.27,1.2675790270548548
2025-07-18,7.26,0.646885888939952
2025-07-19,7.26,1.3406871237858775
2025-07-20,7.26,0.318497302484988
2025-07-21,7.26,0.7505894737413144
2025-07-22,7.28,0.4821392319172224
2025-07-23,7.28,1.0607174436404687
2025-07-24,7.25,0.46265657286281847
2025-07-25,7.25,0.9781177620271864
2025-07-26,7.25,0.3807190743537747
2025-07-27,7.25,0.7393048209578756
2025-07-28,7.26,0.27952300988896006
2025-07-29,7.26,0.7521033043442982
2025-07-30,7.24,0.43553099916795457
2025-07-31,7.24,0.8520194642637424
2025-08-01,7.2,0.42873077162755013
2025-08-02,7.2,0.7803432477091699
2025-08-03,7.18,0.25003048020300067
2025-08-04,7.16,0.006982694823287616
2025-08-05,7.16,0.4278323708608145
2025-08-06,7.1,0.009634784881118463
2025-08-07,7.1,0.4893571235661476
2025-08-08,7.07,0.03194523782992231
2025-08-09,7.07,0.5252589148985853
2025-08-10,7.03,0.01241788393429033
2025-08-11,7.03,0.34923687697805406
2025-08-12,7.03,0.04524055056798204
2025-08-13,7.03,0.6137240232504615
2025-08-14,6.99,0.055815386771107534
2025-08-15,6.99,0.6034260049792017
2025-08-16,6.98,0.04910336421664052
2025-08-17,6.98,0.30616230613591533
2025-08-18,6.99,0.044519819049004816
2025-08-19,6.99,0.32430803204979153
2025-08-20,6.97,0.054072096341384324
2025-08-21,6.97,0.2875920261581566
2025-08-22,6.92,0.07873395004827088
2025-08-23,6.92,0.3860877225444259
2025-08-24,6.86,0.06397834338398578
2025-08-25,6.86,0.281815405567154
2025-08-26,6.83,0.1093779995807731
2025-08-27,6.83,0.39311332047087255
2025-08-28,6.8,0.20601055419076086
2025-08-29,6.8,0.46572056518223715
2025-08-30,6.78,0.14012570234323007
2025-08-31,6.78,0.2801509120579526
2025-09-01,6.73,0.07350079737553639
2025-09-02,6.73,0.2667841292793627
2025-09-03,6.68,0.1577112024031324
2025-09-04,6.68,0.366271308354138
2025-09-05,6.63,0.09455443418837639
2025-09-06,6.63,0.281374576497595
2025-09-07,6.59,0.0629484541918357
2025-09-08,6.59,0.18831512096455505
2025-09-09,6.57,0.07789871580916596
2025-09-10,6.57,0.24244015551915243
2025-09-11,6.56,0.2674857354541649
2025-09-12,6.56,0.4686541168181124
2025-09-13,6.59,0.09829322857730638
2025-09-14,6.59,0.27187717842405146
2025-09-15,6.61,0.23540144452804945
2025-09-16,6.61,0.6710025488693594
2025-09-17,6.6,0.1304085525562826
2025-09-18,6.6,0.32902578181857045
2025-09-19,6.61,0.1057420825374189
2025-09-20,6.61,0.2521398539023112
2025-09-21,6.61,0.04811098809980319
2025-09-22,6.61,0.12607745485269106
2025-09-23,6.62,0.07022718876623646
2025-09-24,6.62,0.18253813142938835
2025-09-25,6.6,0.06269635445474986
2025-09-26,6.6,0.19185082635353456
2025-09-27,6.57,0.06375645843177402
2025-09-28,6.57,0.1359293747102086
2025-09-29,6.53,0.04494097277238929
2025-09-30,6.53,0.16455968482793626
2025-10-01,6.53,0.08188627766325673
2025-10-02,6.53,0.21525986158199562
2025-10-03,6.5,0.10996097450945985
2025-10-04,6.5,0.23940553723307278
2025-10-05,6.46,0.05192835113514427
2025-10-06,6.46,0.1343316678416695
2025-10-07,6.43,0.1050288993063031
2025-10-08,6.43,0.20446100785351806
2025-10-09,6.39,0.05325362421773061
2025-10-10,6.39,0.13789775394636994
2025-10-11,6.38,0.6160786944693131
2025-10-12,6.38,0.7527142057055736
2025-10-13,6.41,0.08554764394010927
2025-10-14,6.41,0.16956059019468395
2025-10-15,6.38,0.09386258677082093
2025-10-16,6.38,0.18213223449263793
2025-10-17,6.37,0.08216381281307417
2025-10-18,6.37,0.16821724285909223
2025-10-19,6.37,0.06848262657168647
2025-10-20,6.37,0.13141662305988788
2025-10-21,6.34,0.09297909493317658
2025-10-22,6.34,0.19452043804586427
2025-10-23,6.33,0.07306884772073641
2025-10-24,6.33,0.16150694690517664
2025-10-25,6.27,0.05938662552122942
2025-10-26,6.27,0.11165938964883271
2025-10-27,6.21,0.04145287013739285
2025-10-28,6.21,0.09945155190580479
2025-10-29,6.11,0.07289525818068299
2025-10-30,6.11,0.1667285927837936
2025-10-31,6.03,0.10978038885347541
2025-11-01,6.03,0.21318698890224752
2025-11-02,5.93,0.06634169553993985
2025-11-03,5.93,0.13393791454228143
2025-11-04,5.88,0.10440800329125643
2025-11-05,5.88,0.25494548503333103
2025-11-06,5.79,0.08057967273740196
2025-11-07,5.79,0.1625538286634809
2025-11-08,5.74,0.06896871491797185
2025-11-09,5.74,0.1334142891405543
2025-11-10,5.72,0.05153591170312666
2025-11-11,5.72,0.15667475551368604
2025-11-12,5.71,0.08648255670249405
2025-11-13,5.71,0.21065424608321948
2025-11-14,5.75,0.07060577842870064
2025-11-15,5.75,0.15556801773750628
2025-11-16,5.79,0.04979834768652491
2025-11-17,5.79,0.1113551784649669
2025-11-18,5.89,0.0629167020561594
2025-11-19,5.89,0.14626358430662734
2025-11-20,5.93,0.06365721029801819
2025-11-21,5.93,0.14588347776689492
2025-11-22,5.98,0.07455791500512454
2025-11-23,5.98,0.1324939677517234
2025-11-24,6.02,0.04813530010325806
2025-11-25,6.02,0.10879870025333194
2025-11-26,6.09,0.05556906348471724
2025-11-27,6.09,0.13296829285101008
2025-11-28,6.14,0.06451917089522752
2025-11-29,6.14,0.12492013157536785
2025-11-30,6.16,0.07237075155617223
2025-12-01,6.18,0.005413298689616042
2025-12-02,6.18,0.08317297031896764
2025-12-03,6.15,0.011035602258102628
2025-12-04,6.15,0.07281185737550988
2025-12-05,6.11,0.01736995072141312
2025-12-06,6.11,0.0843845177811886
2025-12-07,6.08,0.0266811734371597
2025-12-08,6.08,0.08683025106877018
2025-12-09,6.08,0.02492843201595818
2025-12-10,6.08,0.10322654594310254
2025-12-11,6.06,0.03920095355087749
2025-12-12,6.06,0.14190412560686205
2025-12-13,6.07,0.042164570799285706
2025-12-14,6.07,0.10338995271630402
2025-12-15,6.09,0.028591119948262467
2025-12-16,6.09,0.11160200209070492
2025-12-17,6.08,0.04582569299027561
2025-12-18,6.08,0.11732115252136577
2025-12-19,6.05,0.049632531975718486
2025-12-20,6.05,0.11908855082114478
2025-12-21,6.03,0.031450989425363396
2025-12-22,6.03,0.0918983151009023
2025-12-23,6.05,0.06019217354209516
2025-12-24,6.05,0.13264222627531463
2025-12-25,6.09,0.04813815006918798
2025-12-26,6.09,0.10537869418640877
2025-12-27,6.1,0.046907660995865186
2025-12-28,6.1,0.10993740816527264
2025-12-29,6.07,0.05191891289288986
2025-12-30,6.07,0.14457775909786363
2025-12-31,6.06,0.0685189427938937
2026-01-01,6.06,0.1556841585482749
2026-01-02,6.03,0.047643989754142524
2026-01-03,6.03,0.139948815281965
2026-01-04,6.01,0.08254402847618358
2026-01-05,6.01,0.18010754766975
2026-01-06,5.99,0.10454190734887625
2026-01-07,5.99,0.2560955004501375
2026-01-08,5.98,0.09449343057468251
2026-01-09,5.98,0.20253693509668658
2026-01-10,5.97,0.08121016604241138
2026-01-11,5.97,0.15932639316353914
2026-01-12,5.96,0.0686721924548106
2026-01-13,5.96,0.1819127452547864
2026-01-14,5.95,0.11553909258879003
2026-01-15,5.95,0.2378143177622638
2026-01-16,5.94,0.11933502363699056
2026-01-17,5.94,0.3020445660659288
2026-01-18,5.92,0.1071206761722232
2026-01-19,5.91,0.004938717924685143
2026-01-20,5.91,0.14232483539973195
2026-01-21,5.91,0.006047618618865158
2026-01-22,5.91,0.11222153406611479
2026-01-23,5.9,0.002738182115669119
2026-01-24,5.9,0.10976354639518071
2026-01-25,5.89,0.006420056782174832
2026-01-26,5.89,0.24443537597984566
2026-01-27,5.88,0.004126407405391497
2026-01-28,5.88,0.22642437202964327
2026-01-29,5.87,0.005392544690563383
2026-01-30,5.87,0.1653036402405217
2026-01-31,5.87,0.006853651869831445
2026-02-01,5.87,0.23155524122020488
2026-02-02,5.86,0.01475671789048505
2026-02-03,5.86,0.17938655735634246
2026-02-04,5.9,0.011540993485370521
2026-02-05,5.9,0.17740254348579398
2026-02-06,5.88,0.03415779462931923
2026-02-07,5.88,0.37791303159426803
2026-02-08,5.89,0.015678265650431733
2026-02-09,5.89,0.1250596777355506
2026-02-10,5.92,0.032983043878997975
2026-02-11,5.92,0.14957910108330807
2026-02-12,5.93,0.020145874267130104
2026-02-13,5.93,0.12744370337904876
2026-02-14,5.96,0.03196177409947598
2026-02-15,5.96,0.10266695547960225
2026-02-16,5.98,0.03260407771867868
2026-02-17,5.98,0.1268163078305351
2026-02-18,5.93,0.07333541918743691
2026-02-19,5.93,0.19557459025478785
2026-02-20,5.92,0.050074689420376295
2026-02-21,5.92,0.1653605442718309
2026-02-22,5.95,0.04799690410095536
2026-02-23,5.95,0.14409602852163417
2026-02-24,5.95,0.06848215732577767
2026-02-25,5.95,0.18817522191105773
2026-02-26,5.94,0.09278970779564855
2026-02-27,5.94,0.182638868135232
2026-02-28,5.92,0.08123621644422485
2026-03-01,5.92,0.185494762344951
2026-03-02,5.86,0.0548925684880297
2026-03-03,5.86,0.16293565395981702
2026-03-04,5.85,0.06872220547229357
2026-03-05,5.85,0.16564975831059314
2026-03-06,5.84,0.04917718110630798
2026-03-07,5.84,0.14679864009845556
2026-03-08,5.83,0.04264083306704247
2026-03-09,5.83,0.10813731254324388
2026-03-10,5.87,0.05775972288282194
2026-03-11,5.87,0.253864662958625
2026-03-12,5.87,0.072633828609181
2026-03-13,5.87,0.16272837437247833
2026-03-14,5.86,0.076073362638307
2026-03-15,5.86,0.14845343920057985
2026-03-16,5.84,0.05299559444895685
2026-03-17,5.84,0.1434591193237189
2026-03-18,5.88,0.0579614257948613
2026-03-19,5.88,0.1229844389409207
2026-03-20,5.87,0.047768875901699204
2026-03-21,5.87,0.10919387449759288
2026-03-22,5.89,0.03631373640173852
2026-03-23,5.89,0.08801893009899864
2026-03-24,5.89,0.07412123676990845
2026-03-25,5.89,0.14252624050974383
2026-03-26,5.87,0.06088570680851113
2026-03-27,5.87,0.12339600174875454
2026-03-28,5.86,0.058244410061525365
2026-03-29,5.86,0.11247298830079355
2026-03-30,5.86,0.04913203803542654
2026-03-31,5.85,0
2026-04-01,5.85,0.0771183856128621
2026-04-02,5.85,0
2026-04-03,5.85,0.0774882855868686
2026-04-04,5.85,0.007504909598954335
2026-04-05,5.85,0.07576664338200256
2026-04-06,5.82,0.009561747087016848
2026-04-07,5.82,0.08871882136496367
2026-04-08,5.84,0.023693345458708492
2026-04-09,5.84,0.09245360365657262
2026-04-10,5.83,0.018968551558562474
2026-04-11,5.83,0.0936750140117848
2026-04-12,5.82,0.015725142005074133
2026-04-13,5.82,0.06749749685868167
2026-04-14,5.81,0.02612680549380908
2026-04-15,5.81,0.09951636453593427
2026-04-16,5.8,0.02095978693603673
2026-04-17,5.8,0.09470484070956964
2026-04-18,5.79,0.02324752492430804
2026-04-19,5.79,0.0876590054534443
2026-04-20,5.78,0.023997286784283034
2026-04-21,5.78,0.0869392764125676
2026-04-22,5.76,0.028617473656433745
2026-04-23,5.76,0.08783077074288048
2026-04-24,5.75,0.029588288851800648
2026-04-25,5.75,0.09218071470062927
2026-04-26,5.74,0.023886364064473753
2026-04-27,5.74,0.08254847797026788
2026-04-28,5.73,0.06063310447594894
