timestamp,reserve,symbol,borrowInterestAPY,supplyInterestAPY,totalBorrows,totalSupply,totalLiquidity,borrowTvl,depositTvl,assetPriceUSD
2025-08-25T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.07438520250121239,0.05472552283896759,4316745.901568378839551806892131667441059,4941059.0172951779117,636317.877882833,888553479.9957810103636188945472208815794,1017061296.8178244699,205.838726729999999999314030940666953029
2025-08-26T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.08045085224497561,0.06171362826655358,4290528.957401475969764653924342701248051,4712344.6338048127011,433950.425661792,803119087.7221309454725154190349129960738,882076303.62334085492,187.1841667299999999998436073234131526988
2025-08-27T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.07836070525207628,0.05969691918369291,4278203.432906670367977691790906414996687,4731441.0699024762498,465509.687691149,837843457.9718266981240356612618158993446,926605527.14850057463,195.8400228299999999998642907783619193651
2025-08-28T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.10790899046400049,0.08346872334831801,4161496.065975319664885821401499079764952,4521522.6907186273307,372445.468705499,844544415.3691963110910908097737269951988,917609118.66116502706,202.7362133399999999999394062477620082063
2025-08-29T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.10700421634895907,0.0827463291413566,3964152.22198016751470456583896111429216,4308612.7310938501634,357059.870515324,850048685.5703466500091295146043985691317,923912701.53306243683,214.4339162499999999998701039061188566848
2025-08-30T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.07576059923608369,0.05642195668640593,3706107.682766440620980806711754707884199,4191323.5928451722561,497938.366097768,759586727.6399530854507196289948153880844,859034341.38560377185,204.9553851799999999996546029557009660493
2025-08-31T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.07354309158069161,0.053699112802036986,3605485.900482313394288757020453684877526,4157808.6106836875465,565149.352411302,730886074.3162721597232453794012687299477,842850172.51474372099,202.8763048299999999998788346999845089158
2025-09-01T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.07575510022980159,0.05651567221696441,3585091.022565973682749012739593919701919,4047637.0787472428712,475478.701734223,719533963.0153215405506324893380828106968,812367755.73810912397,200.701727929999999999743920398032059893
2025-09-02T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.074995995024427,0.055574337692733344,3542293.611301326663464125388135860308947,4025932.9026035354473,496678.574466023,698984862.4247069486580486036067594385629,794419228.00511006216,197.1499340399999999993291277533558059076
2025-09-03T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.07425770562762413,0.054666099906311105,3545179.287477412892664796343722828815548,4055479.8306077636901,523444.655135687,743185319.6124393181417615561697529032948,850160973.44871864996,209.632647419999999999391804283987994495
